City Number 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321
Abidjan 1 0 0.9305786717 195.96578327 0.1453266059 17.574610532 0 0 0.0323450699 9.5181665011 0.1663476287 1.3775950155 69.018666502 0.6173779799 1.2757722328 0 0 0 9.7274125289 3.4793681539 0 0.6507968168 0.1972200326 0 0 4.6394665879 11.87703003 0 8.2674063644 2.5226966937 0.8644313967 0 1.1848529474 0 0.3676879081 7.628843857 7.955324582 0 0.1202807904 0.868726277 6.4295040331 3.3382621652 0 0 103.85877309 5.3991439419 1.1040896361 2.7988095523 0 8.8817966793 0.0145373187 0.1324074049 0 0.0687591567 8.0408695935 0.8632208316 27.025730602 0.1725511561 0 0.7909109332 0 0 0 0.3085055423 3.6868762854 0 0 0 0 1.2192867366 0 0.0216888882 3.1344818596 1.0653389746 9.9821109311 38.955316785 0 1.4699736559 0.1128128432 0 2.8566800486 0 0.0339204119 1.7268628933 0.0994966161 50.075746369 8.1063462783 6.8569480375 3.9998554558 11.371140858 3.068459986 0 0.0289620398 0 0 59.674690893 0 0.3509730764 13.056233296 0 2.8135968975 4.0283410222 0 0 0 0 0 6.9409665056 0 3.8841430261 3.4584422768 0 1.7042649438 5.2585411352 0 3.7969613051 0 0 1.9754454927 0 0 0 0 6.7216658493 0.323791604 0 0 10.605514517 0 39.597662952 0 0 0.1071390336 0 17.315877575 0 0 0 0 0 0 0 3.8927509185 1.2270587748 19.263545128 0 0 0 1.354006412 0 0.2496404047 0 240.562123 0.1148038009 3.1851159574 0.0144112215 0.0482813977 10.051807138 1.2612401975 115.00110686 4.8030358506 1.7924643913 0 0.3246091476 2.7974928319 8.7348204937 19.090091976 0 0 2.0305482531 1.8551862012 0 0 7.6816347656 0.1006498084 0.3681506169 0 30.707249239 0.061490556 0 3.6252926286 0 0 0 0.1554325667 2.6745339347 3.6743616176 21.25791803 0.3269933826 0.0761214152 0 0 4.8123874692 4.2312630003 2.00308573 11.302252854 0 0 0 0.0687581054 0 16.361035608 0 0 0.2075788295 0 33.279515099 24.998763608 0 0.0193057626 0 0.0092495484 0 0 0.0092495484 0.2104363114 2.6690002249 4.6404462783 0.0253457349 0 0.8701528362 0 541.44326426 0 0.2460214876 0 0 2.1919729215 0 0.0505653703 0.8193963926 0 0 0 5.0837372541 0 0 0 0 0 0.0208062008 0 0.4325108483 0.0619309964 1.3706173942 1.0281116348 22.25885325 0 0 0 0.0289620398 0 2.7073013543 0 0.0427665077 0 0 0 1.0212202297 3.7176682068 0.0521607769 0 0.1764880615 1.859485293 1.1436313349 0 0 0 4.9221109838 0 1.0969803692 0.0223193788 0.5718355616 0.941912432 0.4080787164 0 7.2046991069 5.4345647954 0 0 0 0 0 0 0.0402587834 0.023554788 0.2432232658 0.1312241011 0.8362059444 6.7005169042 0.2845743643 0 0 0.2413565121 6.0374141186 2.3311010941 27.444353383 0 7.833569087 6.953594616 0 0 0 0.2641575519 7.0526238906 9.6895141522 0.2800309437 0 6.6870078621 10.209573844 0 0 0 0 0 0 0 0.4239940823 0 1.8025220182 0 101.27470644
Abu_Dhabi 2 0.9305786717 0 2.3364519322 865.91849509 9.5490752259 0.4442399192 23.142847988 1.1498066257 2.9284816133 2.2657885654 121.57077119 89.49636981 0.7747672631 0.6418814794 0 0.0213639109 0 28.709252975 2.8293690207 1.2419138121 701.8505879 1.829837063 0 46.72137406 266.13406842 11.545938658 0 3.9002314727 4.7278067696 6.6515910462 0 1.1535578572 0 1.1177410457 13.123075929 3.5001801193 1.6613030918 0.0959858237 0.3075093424 5.3318239412 5.0696201131 0 1.7120033039 16.983758501 6.3311866424 1.1072369024 7.3584938475 0.0963756642 178.6646594 35.390077589 0.6583527834 0 0.3516000289 1.9149142797 0.7881395573 33.868019368 5.4895284578 0 0.9285171002 0 0 0.2960366439 80.062334403 5.8292582067 0 35.097114471 0.0815855733 0.263231809 0.4864614028 0 0.2948026 3.7954070524 144.40562149 12.560938756 1.0279688096 0 1.4698139626 24.987148967 0.4836523622 173.3745905 6.6852944226 0.4046356878 3.190506732 178.73608261 1.2367988042 1144.9059008 15.360830878 0 48.545668771 11.618152508 0 0.0486450166 4.5104618687 0.0209208301 133.54094637 2.8929522826 0 11.83215266 0 11.99157005 2.8602957982 0 1.5164951534 0 0 0 9.5108736874 0 3.1057363645 3.1620654505 0 0.866135083 7.0764491456 9.1065824609 82.033869833 0 0.8216495013 2.1141066811 18.402973144 0 5.0765898397 0 31.50704394 0.5735567836 4.5090910977 12.806765738 275.90859357 0 16.08729625 0 0 17.029170713 0 2.5266558149 0 43.593467939 310.47383058 73.762769622 0 0 0 60.383316154 2.9039129102 0.719649735 0 0 0 88.34559663 1.6990103451 157.07540421 0 5.3055599332 150.26088162 1.4500023199 0.1685714886 0.0810940551 5.7226487428 0.8069167944 552.17029832 11.616538062 0.6238368074 4.1810959413 1.3141527092 2.5326186633 4.2133977806 15.942580639 0 0 3.6994442431 4.712546151 0 0 23.142673735 119.81605846 0.6935662164 0 6.7611184997 0 0.849077801 3.3194189919 0.8156807215 0 4.2460657355 0.3158728657 0.9147260752 4.1673285304 62.98558606 1.1269281576 0.1992434331 0 0 2.6343067012 13.573606276 349.79230865 79.510571069 0 776.34501987 0 4.7578539758 3.059205446 74.948070074 0 0 0.3501391732 0 29.360393141 7.5596807713 0 0.0324262096 0 0.471211847 0 0.8424473819 0.0155356622 2.0743070359 14.804483318 6.6161039369 0.4302786495 5.3513691864 2.3133127027 0 101.8054098 0 3.1490729071 0 0 2.0878657435 5.1482347698 0.5809362288 0.5644271141 0.2527768895 0 0 7.3212358442 5.434241059 0.9260717041 0.0984903751 0 0 0.3195008159 4.8828872235 0.8549438544 0.2296219754 0.4522204307 241.89399915 85.445035873 0 0 0.0061123444 0.0486450166 0 7.8542962209 0 0.0574249326 0 0 0 0.1518129432 2.0463639855 0.1215479982 0 1.7063463837 16.547018737 4.183884388 0 0 0 134.46434994 0 2.4834387012 0.3788772377 0.4218384909 0.8128848708 1.1024877108 0 11.451144338 4.0369242754 0.9596054691 10.861890131 0 0 115.13021963 0 0.2444676434 0.208670169 4.7376263064 0.2308380612 25.394934832 12.89689651 1.6644029133 0 0 0.3438461406 29.833902301 5.4901033609 4.2353496079 0 7.968051707 5.4806544824 0 0 0 3.1637005554 6.0927806045 18.907689555 0.5640326726 0 5.257487699 5.1758487686 0 0 0 0 2.1989260962 0 0 0.8447842776 0 1.727849792 0 56.560535079
Accra 3 195.96578327 2.3364519322 0 1.4724281888 45.713374583 0 0 0.1202721148 1.9972174597 0.3252152302 1.3946139419 121.1164265 0.0438000776 0.1953850866 0 0 0 6.1934302739 4.6019875833 0 2.0814593283 0.1894080082 0 0.03754433 3.6346599123 4.5266118393 0 1.2773208893 0.4934525807 3.0416048647 0 0.3860353192 0 1.0940532226 3.7126394298 2.2126617374 0.0564301624 0.6035518801 0.1584682529 2.2725850839 6.5039669469 0 0 29.830507215 1.8896088507 0.7367973193 1.0858165204 0 15.686865061 0.1911053368 0.22837018 0 0.2793888562 32.146968477 0.6547291775 6.5007844133 3.0986699809 0 1.6303738996 0 0 0 0.4127849971 6.7711932905 0 0.0512423809 0 0 1.0524306713 0.0367145389 1.3313270456 0.7219048323 1.7945204485 5.1005937489 18.170905117 0 2.4957270299 0.8571411877 0 2.7039666923 0 1.4472043437 4.1848459276 0.9230548116 24.061167186 39.273237862 7.5034090627 16.697117266 18.005711513 5.5754625073 0 0 0.0220344465 0.0247677879 23.694919147 0 1.6834385246 3.8251453602 0.035597662 5.7059774464 1.6323633013 0 0 0.042637592 0 0 3.2202957842 0 0.9036517612 13.3515492 0 0.4189373566 2.7412494846 0.1250370914 3.2140359578 0 0.0496191442 2.2889534956 0 0.4373810495 0 0 3.8477286576 0.1730088284 0 0 12.220762807 0 88.112330074 0 0 1.7822357673 0 17.421897244 0.403115917 0 2.2615597615 0.1561328389 0 0 0 7.414561973 0.5394964695 5.4067388095 0 0 0 2.0154295779 0 1.6382463067 0 307.62731263 0.6821659165 1.2250727371 0.9961185518 0.0407421736 2.5020980009 0.0783101608 304.02892552 4.9386911439 0.4926815496 0 3.4488979493 1.0353294687 1.4898332557 6.6242621199 0 0 1.6699368191 2.3005051337 0 0 6.1562180197 0.4952629289 1.7798669364 0 0.5946251253 0.2645555794 0.0291342211 1.6637674152 0 0 0 0.7360377002 0.6094604279 5.6401585765 22.995878252 2.1051333224 0.0377495516 0 0 1.6410991843 1.8916788225 5.6814001143 7.9584576067 0 1.906902618 0 0.0486126662 0 26.529102598 0 0.5883082799 0.242460789 0.3810666568 64.04385517 2.1618033262 0 0 0 0.0257709311 0 0 0 3.2134447027 0.724591853 3.2112771592 0.3523025522 2.9947920442 1.2620189002 0 111.53871306 0 1.0562259137 0 0 1.3946823327 0 1.058090892 1.3168868347 0 0 0.1010337526 2.4015481929 0 0 0 0 0.0118418197 1.1908738326 0 0.5607488247 0.0661499496 0.2139439009 1.3815680463 45.504442697 0 0.2866671156 0.0118433134 0 0.3313475129 3.8336264201 0.0621017127 0.7084629759 0.0699993742 0 0.0544848321 0.2836529087 1.5468748483 0.1305343211 0 0.9839212371 0.7826821768 0.1679035787 0 0 0 4.5636397277 0 0.346396421 0.1797982111 1.5307604036 0.4335637115 1.1640537981 0 4.1600205122 2.0312947522 0 0 0 0 0.1585653495 0 0.0931397727 1.3391480086 0.184147756 0.0913617094 1.5812212406 4.4936044787 0.989943286 0 0 0.1142510371 2.5167037834 3.7063594526 0.6806613498 0 0.6130841433 2.3974909105 0 0 0 0.853877729 2.5307521948 3.9908214293 0.2831305129 0 2.2793939191 20.502599222 0 0 0 0 0 0 0 0.1243361564 0 0.5040169289 0 32.792472599
Ad-Dawhah 4 0.1453266059 865.91849509 1.4724281888 0 7.7056900994 0.0971654845 6.0040344411 0.9421189039 2.8138114041 1.6145942414 192.05371871 40.379457728 0.4219223004 0.0345815651 0 0 0 26.716418568 0.5489486355 0.2277159519 1403.0027447 1.5622904732 0 13.438962142 173.87500361 3.2891169345 0 1.0947469058 1.2549605993 1.9905135978 0 0.421969972 0 0.2182592632 6.8613294058 0.7199280798 1.2763720544 0 0.07717297 1.2171951068 1.2834317326 0 0.3604918956 3.7892398214 2.4950376233 0.158704238 2.4781975975 0 229.01978503 20.860367352 0.1479381452 0 0.1054406458 0.7022139542 0.1150573575 12.107308476 0.1121952741 0 0.2393849171 0 0 0.0911982029 26.605438156 1.2458560865 0 13.796225321 0.0318791771 0 0.1097130733 0 0.0895855623 2.3066459582 168.13061477 3.2729759604 0.0766964145 0 0.3057339959 3.3471654423 0.1027719427 84.413069805 1.7935253143 0.1151413481 0.4261263149 147.34111863 0.0672801624 1255.8114931 4.1922492047 0 7.0788855366 3.2740892768 0 0 3.0280552491 0 47.971534116 0.3721783291 0 3.6323019614 0 3.4593572777 0.8147638592 0 0.4945823728 0 0 0 3.5636294968 0 1.2182558288 0.5795634313 0 0.1927758337 2.6137198536 3.7828989774 32.681132544 0 0.1263705778 0.504100633 5.5977798842 0 1.7706000114 0 32.573723801 0.2909754454 0.9302582577 4.3743645882 292.7894444 0 7.6309621967 0 0 0.2870151059 0 4.2494141384 0 0.9128867882 227.13030444 129.30810999 0 0 0 80.318608642 2.2661386125 0 0 0 0 61.769692559 0.613861652 251.18453359 0 1.5067104677 104.45680106 0.5331523962 0.0474405126 0 1.0672357002 0.3440308836 354.0115418 1.7424241228 0.6165039614 0.5003009347 0 0.5446126122 0.9863596602 3.4437236867 0 0 0.838179828 2.5779231464 0 0 10.413995014 52.953761593 0.7171947363 0 1.6765582084 0 1.236781542 0.85479502 0.2745189467 0 1.2474167221 0.0225623475 0.1596242486 1.1534300115 11.466740822 0.17010185 0.015399854 0 0 0.57519317 7.8335026933 214.11207922 103.9002661 0 305.77431861 0 0.7560792034 0.980076756 24.277729497 0 0 0.1077688584 0 10.218999763 2.0415886143 0 0 0 0.4711808254 0 0 0 0.5655527828 3.3210513475 1.5866124421 0.1426431921 0 0.6722827855 0 58.305162414 0 0.8487853401 0 0 0.5751526027 1.8597832888 0.1617934745 0.1216610003 0.0407243417 0 0 3.5519942553 1.4543276477 0.249090765 0.0384851286 0 0 0.1021773755 1.9108401033 0.2235643884 0.0462068719 0.0348831526 222.81748563 21.584822253 0 0 0 0 0 1.2703141233 0 0 0 0 0 0.0399853246 0.475761246 0.0086819998 0 0.2161032783 4.9914835818 2.8497898965 0 0 0 59.242458423 0 1.6592623488 0.1256001697 0.1261199203 0.1470247875 0.1924889417 0 4.6413131822 0.8119199911 0.253684974 3.6963745432 0 0 15.464756681 0 0.0650607148 0.0582426202 2.3281396418 0.0466186866 28.727071966 7.2439853118 0.4854646925 0 0 0 6.3763148244 1.3633026145 1.4363361039 0 5.0121111458 0.7283120529 0 0 0 0.3305234376 0.9583765969 10.866887118 0.0971962078 0 1.3371049286 1.3422274349 0 0 0 0 0.4564388374 0 0 0.74219844 0 0.5137888062 0 11.266505459
Addis_Ababa 5 17.574610532 9.5490752259 45.713374583 7.7056900994 0 0 2.7878340353 0.5742340762 1.6069042433 0.3488328724 6.3518641236 18.880817911 0.2450092534 0.9232281936 0 0 0 13.307518078 0.4474932736 0 4.767703935 0.2434125155 0 5.3840264154 15.821019903 3.3677719668 0 0.2323676247 0.50935862 0 0 0.4157966636 0 0 1.9133766652 0.4474334628 0.0872477398 0.4526171773 0.0541179575 1.9729296658 0.2357779108 0 0.0183387318 11.902847453 2.2395045494 0.5433621839 1.8646927157 0 109.74037197 3.4435173704 0.1042358993 0 0.0269977343 0 0.175354605 3.4718032173 4.6990845822 0 0.0797981208 0 0 0.0094713606 5.3290783284 0.7459372936 0 0.2054694353 0.00441338 0 0.0708677904 0 0 0.3226791899 1.9686178049 1.6477612713 0.6322230994 0 0.1668910593 18.898154464 0 20.480007653 0.1416206472 0 0.5524601561 2.9452932573 19.577149009 45.348416469 0.2575789439 0 2.2640416489 0.0789473165 0 0.0324631541 0.142572242 0.0246700289 59.117044689 0.0205680047 0.7782951132 2.0216327882 0 0.0481435584 0.2216849653 0 0.035964615 0 0 0 1.4677825073 0 0.3999556351 38.153063022 0 0.3408326824 0.5578320239 0.2552248651 1.6517201302 0 0 0.0877702555 3.5770578107 0 0.9691067119 0 6.9446543332 0.0126218462 0.8607804687 1.6560844764 103.24147588 0 35.025744094 0 0 50.126779146 0 4.2179363891 0 0.1059108357 7.2747194562 1.0027463762 0 0 0.0266618645 32.73976359 0.942031755 23.730603261 0 0 0 1.8670006708 0.0852178923 8.2504738364 0 76.299585489 1.9911891088 0.178076891 0 0.0541179576 0.8578311178 0.2333159015 55.400695864 0.2775174717 5.4914451852 0.779910779 9.7713050183 0.4636685246 0.4219893352 4.3248687304 0 0 0.1680768872 1.5746606725 0 0 1.2796858317 1.1769019665 0.3800278716 0 0.2767502803 0 0.0234161927 2.2213364023 0 0 0.094044694 0 0.158015276 0.3142541745 16.97440298 0 0.2355876144 0 0 0.4924795327 2.3726330611 42.848182913 4.1344343747 0 3.8088433769 0 0.1000475119 0.6018813701 174.91467991 0 0 0 0 13.91394282 0.907548876 0 0.0216395653 0 0.0536014339 0 0 0.0103676924 0 1.0351725913 0.3473111683 0 6.0386879411 0.3058175048 0 18.858066268 0 0.0289172102 0 0 0.5506642459 0.2311428086 0 0.1109308637 0 0 0 1.3459260653 1.0537880725 0.0186896666 0.0053280809 0 0 0 0.1992004637 0.0568255236 0.0602102024 0.3604668158 56.448824973 84.528537529 0.0534759162 0 0 0.0324631541 0 0.2635981204 0 0.0383177498 0 0 0 0.034325951 0.2988432919 0 0 0 0.8649445832 0.2297255333 0 0 0 4.9270018196 0 0.7529116781 0 0 0.4003228183 0 0 0.7683292163 0.4913595451 0 0.1395207144 0 0 0.5363038042 0 0.0321624648 0.0101080355 1.3090903983 0.0973675865 1.8929422647 22.574517398 0.1398754205 0 0 0.3158473224 0.866744918 0.9232150885 0.1263742116 0 3.2431913462 4.1213760965 0.0224349835 0 0 0.0947512315 2.8802690185 3.4890322892 0.1229846655 0.0247689124 1.7464062157 1.3679162571 0 0 0 0 0.0082625918 0 0 0.0589205929 0 0.4054772321 0 9.0097492304
Adelaide 6 0 0.4442399192 0 0.0971654845 0 0 0 0 0 0 0 2.6613355811 0 0 0 0 0 0.5515764166 0 149.64255914 0.4517886925 0 0 0.3687248228 97.660046401 0 0 0 2.6952699208 0 0 0 0 0 0 0 0 0 0 0 0 0 661.22992045 0 0 0 0 111.19519434 0.2043603065 0.3715922413 0 0 0 0 0 0 0 0.0114697951 0 0.0140516872 0 0.2272409593 3.2500635191 0.0420797045 0 0 0.079123115 50.951134006 0 0 0 0 8.7319207588 0.3127504846 0 0.1013954981 0 0 125.98343072 1.3055779729 101.02628558 0 0 1.6857824138 0 2.1334476364 0 0 0 0 0 0 0 0 3.1160265819 2.2988663196 0 0 0 0 0 0 4.0482591112 0 0.1383203462 0 0 0.2363709314 0 0 0.0245097344 0 0 12.728196185 125.67793553 0.3622162958 13.230383878 0 0.1579618609 0 0 0 0.0388889649 0 0 35.14598016 0.9187949217 0.0290409737 14.90862098 0.0390453289 0 0 0 0 0 1.6908593025 0.4543344523 0.3566942033 0 0 0 0 0 0 0 0 0 139.87010618 0.5228304778 0.1651545973 0 0 0.2365780321 0 0 0 0 0 6.9582639908 81.136026171 0 0 0 0 0 0 0 0 0 0 0 0 0.268327226 10.044896084 0 0 0 0 0 3.8774610606 1.117007759 0 2222.5812961 0 0 0 0.0164040583 0 0 0 0 0 0.1381138171 1.5637455634 0 0 0 17.381217563 4.9087862506 0 0 0.210853474 0 0 0 0 0 0 0 0 0 0 0.0195226644 0 0 22.067714853 0 0 0 0 0 1.7629596055 0 509.24788798 0 0 0 1.2530533537 0 0 2.9360180243 5.4574438456 0 0 0 0 0 0.1370619824 0 0 0.826491402 0 0 0 0.2756207359 0.4665587011 0 0 0 0 0 9.7779533712 0 0 0 0 0 0 0 0 0 0 20.861622414 12.91030245 0.0490557151 0 0.021541662 408.0894425 0 0 0 0 0 0 0 0 0 5.8835448299 2464.0926242 0 0 17.935665141 0.0109234345 0 0 0.248275563 0 0.1826842767 0.0656486983 0 0 0.0755184219 0 32.886006086 0 0 0 0 0 0 0 0 0.3611073471 0 0.5410634195 0 0 0 0 29.696927282 0 0.0915888373 0.1109723768 1.5825336513 0 0 0 0 0 0.0226351007 1.2898394442
Ahmedabad 7 0 23.142847988 0 6.0040344411 2.7878340353 0 0 0 0 0.5463580351 4.453332216 13.648371972 0 0 0 0 0 0.2080068916 0 0 10.316882376 0 0 90.090108994 16.306338682 0 0 0 0 0 0 0 0 0 0 0 0.896616344 0 0 0 0 0 0 1.0755417123 0 0 0.0339100499 0 1.7030618271 76.853043204 0 0 0 0 0 0 0 0 0 0 0 0 82.85057633 0 0 0.3705874813 0 0 0 0 0 0 6.5275475945 2.3805113814 0 0 0 0.4936905537 0 373.98387448 0 0 0 10.747462995 0 47.635542609 0 0 0 0 0 0 0 0 15.423779918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9757335666 0 0 0 97.22660101 0 13.249596873 0 0.1614939131 0 34.969928515 0 10.321606097 0 2.598400678 0 0 0 0 0 0 0 10.461569603 16.523540355 0 0 0 0.1177002097 0 0 0 0 0 1.1542143583 0 35.707912219 0 0 2.043011124 0 0 0 0 0 28.574676519 0 0 14.428143825 0 0 0 0 0 0 0 0.045213399 0 0 2.5778479552 0.1879025885 0 0 0 0 0.1679755039 3.9028080624 0 0 0 0 0 0 4.0012680219 0 0 0 0 0 6.8174043953 551.01202391 0 0 49.324510884 0 0 10.121666539 7.4992403208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.5140811419 0 0 0 0 0 8.6329122073 0 0 0 0 0 0 0 0 0 0 0 0 15.931216645 0 0 0 0 0 0.3101120778 0 0 0 18.638733129 0.2817996646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.7646494246 0 0 0 0 20.329201883 0 0.0732026469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.1807859436 0 1.7236680935 2.7714422723 0 0 0 0 1.7564346333 0 0 0 0 0 0 0 0 0 0 3.9267217832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.6037481244
Aleppo 8 0.0323450699 1.1498066257 0.1202721148 0.9421189039 0.5742340762 0 0 0 0.2703238891 0.2510305241 1.4367938144 9.1383316473 1.8700474497 0 0 0 0 12.747149677 0.3414458209 0 1.0725941165 4.1185714504 0 0.0143446907 2.0917100656 2.030645233 0 0.603108621 0.5097219913 0.4341335671 0 0.514315543 0 0.0952986622 2.2842633136 0.5157001482 0.2282495844 0 0.0410541368 0.9883900934 0.52885047 0 0 4.4776818677 2.1658195693 0.2372152649 1.7852887916 0 16.444561403 0.0443874028 0.0916558067 0 0.0358116034 0.129678851 0.1107757843 0.4722581531 1.4570955939 0 0.0943736866 0 0 0 0.1752599818 1.1272655175 0 0.0293281595 0 0 0.0588531608 0 0.0192424062 0.8645411655 0.6241511854 2.1266902581 0.0078523532 0 0.1632567604 0 0 0.8966719208 0 0.0264037723 0.4437162489 0.3381722824 0.0072860198 14.878458714 1.2135031242 0 2.2139484192 0.8092011214 0 0.4269078556 0.0084193962 0.0075601706 33.062347104 0 0 2.0256717048 0 0.8153284828 0.4687840964 0 0 0 0 0 1.9013189607 0 0.8198831977 0.1217265711 0 0.1336210754 0.9457611095 0.047659281 0.6037841868 0 0 0.1811601475 0 0 0 0 12.203880201 1.2988788954 0 0 4.4833883846 0 0.9804161544 0 0 0.0561069108 0 0.0782103409 0 0 0.9375394169 0.133458825 0.0781374788 0 0 0.7038047654 1.4886086696 0 0.1595960961 0.1899888564 0 0.7021200955 0 1.3641017129 0 0.2503199563 0.2470814476 0.169328259 0.0109993107 0.0305738359 0.572976382 0.327933738 36.214934822 0.4686590823 0.0125596877 0 0 0.4574520661 0.4876617455 2.2287226498 0 0 0.3056000145 0.8190547439 0 0 1.3328185083 0.2758272641 0.0149873503 0 0.1704447666 0 0.011131856 0.1423588872 0 0 0 0.032661684 0.1284874602 0.4222769515 6.8616907844 0.100720372 0.4319923081 0 0 0.4855650048 10.252526829 0.9056127743 12.28106668 0 0.8043811049 0 0.0451995282 0 0.4926411176 0 0 0.0201259773 0 3.9116935269 0.8331019934 0.4989259141 0.2128227869 0 0.2082848528 0 0 0.0058572073 0.1384722019 0.5162956998 0.7137204147 0.0280968945 1.8486573376 0.2898420618 0 8.0147705763 0 0 0 0 0.3112615811 0 0.0379044951 0.0849738057 0 0 0 13.214332567 0 0 0 0 0 0.0208595062 0 0.0856578188 0.1676077966 0.1243541167 1.3775397452 27.591417859 0.8557259848 0 0 0.7333727293 0 0.3905262219 0 0.0216452386 0 0 0 0.0104966431 0.2337948964 0.0125682284 0.3352185912 0.0725580714 0.3348246165 0.2103145002 0 0 0 1.4212015874 0 1.1694679814 0.0247404156 0.0246564781 1.4108659087 0.0973360781 0.1793858659 1.7932246272 0.8849426434 0 0 0 0 0.0643421841 0 0.0732729631 0.0183403614 0.5883296228 1.4602078458 1.5100789457 2.3053629147 0.1679337883 0 0 0.4292711212 0.7111347966 0.5486922924 0.1805801913 0 0.8061107021 1.4438170243 0.2251330783 0 0 0.1462823887 1.5068876021 35.774517424 0.150895577 0.2819460756 1.8165157653 0.8131983385 0 0 0 0 0 0 0 12.916381715 0 0.6513652697 0 4.7105766034
Algiers 9 9.5181665011 2.9284816133 1.9972174597 2.8138114041 1.6069042433 0 0 0.2703238891 0 0.7854924462 17.931581266 24.220241715 8.6665061705 1.1536180781 0 0 0 17.51685685 2.58035235 0 2.1933202509 0.800014978 0 0 4.4494075969 106.59563963 0 11.311209305 2.3366023715 0.906045671 0 1.2529712694 0 0.0542294314 8.0913864142 7.8277656086 0.3119221336 0 1.0637731208 7.8565252741 2.6240675018 0 0 77.318433081 5.9943901211 1.8485069374 3.5128870271 0 42.265147888 0.1675596435 0.1111881629 0 0.0480429353 0.1879212769 0.998548786 57.214649035 5.8969085564 0 0.7418873428 0 0 0 0.2055069016 3.7158996977 0 0.1021864219 0 0 1.1310147559 0 0.0300283482 3.4896457194 1.5116977788 9.576366376 8.1220814368 0 0.9386091682 0 0 2.9044407189 0 0.0412043432 1.2119661214 1.1179064965 1.6323329092 8.878391372 6.4547931068 0 13.639163596 2.4801839593 0 0.0828453389 0.0887604685 0.0295850722 64.067939916 0 0 43.82674188 0 2.6444572519 2.8527343117 0 0 0.0528453915 0 0 7.8054393401 0 4.7396568154 0.1856869832 0 2.6423493288 3.9387388173 0 2.9352736702 0 0 1.7572523533 0 0 0 0 58.055508109 7.1590064636 0 1.0276320987 60.004230416 0 2.1500583122 0 0 0.1439960378 0 0.8945460539 0 0 3.401902567 0 0.1321182924 0 0 3.2633335704 1.8732801146 0.1188073112 0.1911985895 0 0 1.6412969062 0 3.7358087161 0 3.0251886287 1.0599339888 3.4433335198 0.0171649796 0.1901183694 12.99530778 0.7715816634 108.71161213 4.2053351373 0.5104213027 0 0 2.7351515277 152.17106552 93.108713361 0 0 5.3907293569 4.9575673232 0 0 8.1196019973 0.2115576708 0 0 191.87347435 0 0 3.16544451 0 0 0 0 2.728998458 4.0919444457 86.227477806 0.042195774 0.1741102739 0 0 4.2078117574 6.4819139901 2.7243350696 27.236747904 0 0.2346437171 0 0.04986482 0 0.9160943318 0 0 0.2441290259 0 22.402764476 44.419200772 2.6010641399 0.0124665787 0 0.0059728395 0 0 0.0059728395 0.1935362544 3.0019059559 3.4262351289 0.0438453268 6.0408604535 21.24122 0 670.27275869 0 0 0 0 2.3549186642 0 0.0591519797 0.7501858213 0 0 0 18.863876431 0 0 0 0 0 0.0325515754 0 0.3530601218 0.1560884501 1.5608669185 29.950681148 83.721623488 0.1435054751 0 0.0161858233 0.0187020612 0 2.2500307025 0 0.1361941166 0 0 0.1589409493 1.2312414398 3.8124214993 0 0 0.0668933349 1.8015902523 1.0005378342 0 0 0 4.0100980679 0 5.5771394927 0.0386075269 0.5470740977 1.0020040997 0.0445624606 0 6.6159207409 8.0680632114 0 0 0 0 0 0 0.0385290324 0.0255331536 1.0038624455 0.2872406045 1.6104304271 9.8433751825 2.6060968938 0 0 0.5569372966 5.4412838142 1.9374503702 54.893855228 0 120.52650673 9.0656341588 0 0 0 0.1632933544 9.3009312226 13.050070384 0.1830523525 0 7.5643094201 5.558345913 0 0 0 0 0 0 0 0.2916990937 0 1.252348481 0 28.288174351
